"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"523",NA,NA,25.852,NA,NA,NA,NA,NA,NA,NA,15.3352,NA,NA,NA,6.82027,NA,NA,24.0818,NA,NA,NA,NA,3.52258,5.64834,58.2418,49.9023,49.3112,8.46323,79.6748,23.8282,9.2766,43.2355,23.6914,38.0968,10.202,NA,15.9589,28.5801,92.6031,NA,NA,5.21579,69.428,93.3929,24.7586,33.1656,51.2151,46.8304,22.64,15.3795,13.3912,NA,26.0433,NA,8.3461,49.76025,27.2509,NA,21.1882,14.2758,20.191,5.2141,23.9351,36.2779,8.85717,57.0234,92.5462,17.5982,52.3022,46.5528,21.702,73.4537,47.2474,82.9775,21.4547,71.172,53.6907,47.866,78.5627
"524",NA,NA,20.7521,NA,NA,NA,NA,NA,NA,NA,16.3117,NA,NA,NA,5.45295,NA,NA,18.4053,NA,NA,NA,NA,11.0255,3.76103,26.7801,54.8325,11.1746,7.26487,76.9914,26.3734,6.51043,27.5634,22.2961,18.9294,5.18382,NA,10.6144,73.3646,88.5659,NA,NA,3.51597,58.2134,22.6345,7.49312,30.9812,24.4409,44.9036,19.7295,11.8294,36.0705,NA,60.7961,NA,6.79,36.951,31.4094,56.2705,41.6311,12.4444,21.4827,6.36843,22.1423,40.5399,9.09761,56.781,89.6263,11.1812,27.0774,31.3457,23.986,56.5905,62.576,88.655,19.2303,27.2146,14.28,54.9128,35.471
"525",NA,NA,18.3155,NA,NA,NA,NA,NA,NA,NA,9.93983,NA,NA,NA,18.4696,NA,NA,17.971,NA,NA,NA,NA,14.7105,3.52041,47.5351,58.4535,18.4962,5.43673,51.2692,28.3467,8.79154,35.0551,18.5426,17.4012,9.89052,NA,15.1622,48.6822,88.9142,NA,NA,4.31585,58.8858,66.4299,14.7001,33.4705,17.8903,31.9325,24.2757,11.2157,30.0888,NA,56.3767,NA,7.653515,28.2328,22.3546,19.4737,50.5483,2.25718,20.1297,5.90678,24.699,39.1863,7.87128,61.3836,55.1547,22.6163,39.1998,27.1662,21.3135,26.0708,36.531,65.4265,27.615,87.1178,31.1868,42.1951,36.6651
"526",NA,NA,23.6042,NA,NA,NA,NA,NA,NA,NA,14.5461,NA,NA,NA,7.34613,NA,NA,23.8319,NA,NA,NA,NA,4.0666,8.07862,19.8897,50.0629,36.7109,10.1435,81.6496,20.7744,7.63426,45.579,26.798,25.967,23.0891,NA,16.815,65.4317,26.6199,NA,NA,6.85582,27.8112,91.0669,26.5956,38.6519,16.5574,31.7135,63.9057,14.2904,15.1444,NA,83.5474,NA,10.349245,52.09105,12.1852,NA,56.2971,13.3537,26.2526,6.12117,27.4608,21.822,9.07669,59.252,23.0594,13.8718,56.5991,20.2275,62.1357,66.4769,49.3106,44.683,24.2215,53.639,34.5148,48.9883,47.3107
"527",NA,17.258,21.8019,NA,NA,NA,NA,NA,NA,NA,13.0778,NA,NA,NA,15.5538,NA,NA,13.6591,NA,NA,NA,NA,10.5921,5.36789,22.6864,48.9239,43.9787,8.50047,75.7694,35.974,5.79455,26.6527,23.4853,15.019,13.1577,NA,14.7395,78.1779,86.433,NA,NA,NA,46.0794,22.1915,18.2915,14.6442,15.3515,38.821,52.116,12.0016,12.081,NA,56.5804,NA,8.269555,40.2033,27.7836,24.6746,24.8885,1.64477,15.7671,5.13796,20.1237,24.3244,9.4874,69.0365,62.7974,21.7247,61.8589,29.2145,21.0069,61.891,57.9114,42.7232,19.0624,85.5938,15.6454,51.2219,22.6159
"528",NA,2.03756,23.7165,NA,NA,NA,NA,NA,NA,NA,13.7293,NA,NA,NA,16.6367,NA,NA,17.725,NA,NA,NA,NA,3.32113,6.05771,25.4852,46.331,38.8098,6.30006,32.2758,41.573,9.00422,30.0807,38.4231,15.3116,8.80832,NA,13.0466,29.0894,83.9568,NA,NA,3.82076,56.6593,65.8191,25.4272,24.0547,11.8578,36.5389,35.1819,10.5846,10.4463,NA,59.2352,NA,8.467305,43.91495,18.9039,51.8785,23.9167,49.3157,25.5086,6.66186,24.4267,10.9627,9.87424,38.0837,25.2415,20.5408,45.4901,26.0172,58.8548,26.5466,48.4964,29.256,22.5535,46.0803,50.9776,44.7628,68.8772
"529",NA,14.7492,22.0765,NA,NA,NA,NA,NA,NA,NA,14.3379,NA,NA,NA,6.19877,NA,NA,23.9395,NA,NA,NA,NA,3.99836,8.47519,23.1266,45.4095,56.2316,10.6888,81.6513,39.8467,11.7298,47.9972,41.6965,26.4265,9.03436,NA,14.0622,89.9781,29.9913,NA,NA,4.44742,69.3576,94.7807,67.2602,38.019,24.3054,66.1854,61.5295,13.5282,18.9686,NA,23.9507,NA,9.66684,50.67255,39.9467,NA,52.3622,50.8493,22.3533,6.5779,27.291,22.4959,4.12924,7.36812,20.7956,25.4191,35.3688,23.0927,67.0002,19.5643,23.6145,41.2525,28.1108,86.1661,51.2197,65.5224,28.1576
"530",NA,17.0353,17.9888,NA,NA,NA,NA,NA,NA,NA,14.5114,NA,NA,NA,13.2281,NA,NA,11.132,NA,NA,NA,NA,10.9087,5.58532,39.7803,38.9892,49.3947,8.27439,76.9949,26.9312,4.61765,30.9652,31.5096,25.4738,6.34288,NA,14.253,54.0319,76.9158,NA,NA,2.42031,58.2008,69.8497,42.0674,21.4606,16.5981,27.2518,24.169,11.1912,14.9884,NA,26.177,NA,6.942325,47.46525,16.8483,17.9272,93.5509,21.8514,17.3387,4.1994,20.946,25.9649,7.87144,24.2831,21.8607,21.9928,49.3101,30.7764,59.1471,61.2778,42.0738,24.5886,23.1612,63.256,54.993,60.0022,51.902
"531",NA,18.7555,15.2636,NA,NA,NA,NA,NA,NA,NA,12.4728,NA,NA,NA,17.5433,NA,NA,17.2818,NA,NA,NA,NA,11.8151,5.56919,35.5899,53.3518,27.0868,9.80304,66.3269,33.191,7.50412,26.6389,32.9813,21.3371,8.61716,NA,15.5422,27.6452,37.8221,NA,NA,3.99434,64.6199,73.7426,42.8479,26.6853,5.1072,62.2153,30.1568,12.2364,16.8035,NA,59.629,NA,8.999605,27.8076,8.57852,18.9976,56.6987,54.6339,25.1771,6.8683,23.9692,31.8968,9.03947,56.9752,95.4178,17.4246,58.4814,28.0397,43.4906,56.6068,62.6686,25.4178,23.0143,87.188,53.1419,49.5578,77.1197
"532",NA,11.9593,27.2153,NA,NA,NA,NA,NA,NA,NA,14.3288,NA,NA,NA,NA,NA,NA,24.2412,NA,NA,NA,NA,11.6373,7.91067,22.5705,27.1303,17.3567,11.26,23.2934,54.0621,9.76606,23.9901,41.8995,27.2608,10.3244,NA,22.95,89.9404,82.5946,NA,NA,6.04826,70.103,22.2354,72.0452,17.6741,20.8618,65.0358,48.0823,13.9608,24.1569,NA,56.2858,NA,11.27695,38.1474,13.3422,NA,85.8115,44.4484,28.1031,5.79318,31.5426,28.1385,10.0074,20.9279,90.7631,18.2229,59.2124,49.082,24.7786,74.694,27.5712,33.8967,20.8959,86.9608,17.3463,47.215,22.1596
"533",NA,9.50766,22.7593,NA,NA,NA,NA,NA,NA,NA,8.75936,NA,NA,NA,8.80165,NA,NA,20.6068,NA,24.9505,NA,NA,11.4186,5.65507,27.3576,29.8238,39.9097,8.49223,57.9656,40.9579,10.7887,25.3526,10.6052,21.5725,8.00105,NA,11.0722,84.0839,NA,NA,NA,2.8583,47.2733,66.4353,35.3537,29.7189,17.4577,35.1778,45.6399,11.8779,10.9612,NA,20.722,NA,6.61065,42.0156,9.23372,28.1496,83.9087,1.76088,19.8156,1.32254,21.987,41.0756,8.94621,37.193,75.9223,15.8996,62.5396,23.2983,24.5126,48.797,31.875,32.2667,26.4841,23.3791,58.762,58.3948,69.3232
"534",NA,5.43299,19.808,NA,NA,NA,NA,NA,NA,NA,8.12404,NA,NA,NA,7.08564,NA,NA,19.7921,NA,NA,NA,NA,7.657,5.16056,20.6866,38.0498,52.8799,4.465,66.6061,9.69634,7.78907,21.4654,26.7344,27.4475,9.34567,NA,14.2869,83.3192,NA,NA,NA,3.41615,56.2467,68.7666,22.6481,24.3542,25.0185,42.2721,25.5631,12.8312,10.1913,NA,11.5178,NA,7.470275,43.54905,18.055,27.3745,64.7467,2.03796,22.4156,2.25855,26.4647,28.2934,8.97463,59.1943,31.176,15.2078,39.7687,26.1949,23.5134,79.628,32.1202,33.5733,22.9053,55.0255,57.409,52.545,81.0259
"535",NA,2.90789,25.0483,NA,NA,NA,NA,NA,NA,NA,14.5993,NA,NA,NA,5.2606,NA,NA,26.3416,NA,NA,NA,NA,12.7345,6.94012,64.419,44.2854,54.6294,9.60241,81.1948,37.8151,9.70412,32.0895,45.0778,55.7037,9.90023,NA,18.0926,64.8703,NA,NA,NA,6.56176,59.5132,23.4266,22.1907,19.0707,22.2885,45.38,56.2774,14.2805,14.0704,NA,25.5206,NA,9.161415,48.47805,12.5172,NA,89.4563,1.302,25.9901,1.3634,28.4222,27.9235,9.27532,22.0901,87.4314,22.6568,64.0125,23.2951,17.1895,20.1133,32.1357,45.8823,28.516,89.6081,58.7886,25.6652,72.1194
"536",NA,3.94759,18.3451,NA,NA,NA,NA,NA,NA,NA,12.4372,NA,NA,NA,9.54107,NA,NA,18.3441,NA,NA,NA,NA,2.35776,3.76989,29.1844,23.6602,48.2428,7.74389,48.9387,33.0109,1.91691,17.8925,25.6396,22.7094,7.71211,NA,15.1601,59.6163,NA,NA,NA,2.97731,58.9668,52.25,46.6317,23.4042,10.6096,44.4934,45.3583,11.3465,13.8365,NA,14.523,NA,6.75652,30.69015,18.7674,42.7006,21.8206,1.8345,20.9332,1.33132,27.3348,26.6495,8.87463,57.7223,20.9371,21.2342,57.8997,22.9171,18.8545,51.5286,75.0197,35.9512,23.768,53.7634,53.922,58.6462,25.675
"537",NA,4.66703,18.3043,NA,NA,NA,NA,NA,NA,NA,14.7407,NA,NA,NA,18.2648,NA,NA,13.067,NA,NA,NA,NA,3.67437,3.48524,29.2714,35.663,39.7745,9.29403,64.6926,25.7048,10.5944,25.2112,21.3683,48.2385,8.35483,NA,13.8871,29.9185,NA,NA,NA,3.21693,53.5153,67.5601,24.8699,28.2052,21.7909,27.9897,38.5329,13.5491,14.233,NA,22.3242,NA,6.633205,33.25935,19.9028,51.8772,55.534,2.44821,20.9714,2.36045,20.5715,29.823,9.96429,24.7123,92.5496,20.2774,52.5773,17.9679,24.2384,27.2328,65.1939,32.5616,21.4817,25.7634,15.3492,45.2176,27.946
"538",NA,18.1423,26.3989,NA,NA,NA,NA,NA,NA,NA,15.7103,NA,NA,NA,8.9584,NA,NA,24.938,6.54675,NA,NA,NA,3.87139,6.31315,22.8868,41.2566,18.533,12.3035,25.7781,23.636,4.92383,25.9774,17.6345,55.275,10.1922,NA,16.9017,89.5313,NA,NA,NA,4.11384,68.8257,55.3778,71.9887,36.3119,24.3172,45.5335,24.3552,14.8483,14.2436,NA,23.3724,NA,10.61975,50.3991,13.129,NA,57.3002,1.84439,24.6272,1.29292,22.79,29.8835,10.4509,17.1735,64.0342,17.0085,44.9407,30.3767,24.8702,71.8508,48.5812,46.4683,27.5136,90.1274,60.0762,62.9977,28.4025
"539",NA,4.05715,19.2986,NA,NA,NA,NA,NA,NA,NA,11.2452,NA,NA,NA,7.49656,NA,NA,19.2965,17.8945,NA,NA,NA,3.03733,4.38826,56.4228,32.9439,34.8672,8.77291,69.8211,29.2412,4.70845,54.8728,12.9634,47.5018,5.45435,NA,15.1174,30.5655,NA,NA,NA,3.80758,43.6633,31.1453,15.9064,17.3814,15.7791,41.9893,52.4553,11.703,14.4409,NA,29.3944,NA,5.35514,33.85985,11.3065,19.1926,56.9339,1.73301,26.0431,1.5734,21.2347,26.0093,9.30332,56.5137,92.6284,22.9821,31.4036,24.8512,24.4989,58.2756,63.7116,44.0492,26.0748,24.7715,33.3328,51.8309,24.6175
"540",NA,16.0253,19.6992,NA,NA,NA,NA,NA,NA,NA,15.1445,NA,23.8471,NA,9.57903,NA,NA,23.0806,7.93587,NA,NA,NA,3.52012,5.41268,36.8352,30.775,31.8329,11.5686,78.1458,20.0928,8.12473,39.1229,21.6382,26.3885,12.5894,NA,16.9225,23.5079,NA,NA,NA,4.26351,86.0526,42.9431,34.9572,25.8014,22.0399,43.6204,53.9497,16.3037,18.5676,NA,24.9373,NA,7.10865,45.6435,9.42023,21.0556,48.8384,2.39339,24.4616,2.855,22.2016,30.3796,11.2983,88.494,23.0931,21.9839,52.7763,18.3407,27.9819,65.7098,71.4553,36.3364,26.3382,58.2094,12.7232,62.5287,31.3277
"541",NA,4.51232,19.5113,NA,NA,NA,NA,NA,NA,NA,13.0825,NA,20.6696,NA,7.27702,NA,NA,25.2615,17.9253,21.9768,NA,NA,3.1691,7.11975,19.809,41.3557,49.8512,12.2017,79.9033,24.8717,9.4867,42.7012,23.3288,44.5503,10.1635,NA,19.4048,34.8234,NA,NA,NA,5.85284,90.3163,87.8618,61.5677,35.7295,31.7216,43.7834,72.6915,16.5995,22.7461,NA,31.7244,NA,7.613555,53.78145,12.3825,NA,21.7649,12.2402,26.388,1.53552,26.6608,29.5495,8.86248,87.5117,89.5912,23.2672,41.2782,33.187,20.1768,21.4928,60.1799,54.1125,20.9091,89.1419,58.0415,67.565,26.846
"542",NA,6.25197,13.7569,NA,NA,NA,NA,NA,NA,NA,11.2967,NA,21.9929,NA,18.0668,NA,NA,20.3663,2.31949,NA,NA,NA,12.5056,4.68268,22.3981,25.0704,19.4036,10.1302,47.9696,34.4703,7.22431,17.6278,31.5864,22.2244,3.79195,NA,12.6315,30.1249,NA,NA,NA,6.12657,30.551,23.2887,10.4934,30.6135,21.5288,39.2147,30.5936,14.1957,13.6109,NA,29.741,NA,4.357255,34.7333,12.0016,19.0354,87.9485,2.01535,19.8734,4.50047,23.7294,14.1092,8.89808,34.7,21.8731,25.6392,60.5179,18.8602,28.732,23.1833,60.8376,21.4058,24.5258,21.3159,56.158,56.3098,28.5975
"543",NA,3.00298,19.4032,NA,NA,NA,NA,NA,NA,NA,11.7473,NA,21.8113,NA,6.65647,NA,NA,24.3129,17.4922,NA,NA,NA,12.4119,4.0936,47.3158,33.6674,23.933,6.65165,70.193,18.8125,9.40045,23.9512,28.811,26.066,10.7232,NA,14.9709,25.9849,NA,NA,NA,3.50042,55.3124,29.03,13.4926,30.5604,25.5541,23.6476,29.4528,14.5116,15.7887,NA,13.7641,NA,7.82607,33.9802,22.6764,18.3023,27.9897,2.16724,24.373,6.97958,16.9359,2.48457,10.4727,62.517,91.2301,20.9679,29.2534,26.7345,28.3265,73.3327,34.2192,104.155,24.0782,25.1426,29.7669,49.9866,29.2717
"544",NA,9.88254,19.3499,NA,NA,NA,NA,NA,NA,NA,16.6425,NA,21.2987,NA,23.0782,21.9094,NA,25.843,26.0666,NA,25.8388,31.8373,4.41361,5.71308,56.7682,44.0358,57.0873,11.7642,77.8726,19.2127,9.30887,43.0395,19.7398,29.0386,11.5871,NA,25.9469,30.9595,NA,NA,NA,6.1188,55.1639,20.9428,21.8531,22.071,23.2331,27.3741,49.2928,16.1011,22.0511,NA,21.3489,NA,10.5009,36.56665,31.8549,NA,92.1817,12.374,22.3953,7.71174,19.6824,2.02184,9.4947,31.0216,62.4813,23.8397,38.0664,30.371,28.5554,73.1892,34.0247,91.3994,27.8185,87.8884,38.7686,27.5083,28.3555
"545",NA,4.67153,21.4318,NA,NA,NA,NA,NA,NA,NA,15.6851,NA,23.2386,NA,21.918,25.728,NA,21.3654,25.4647,24.011,11.2263,19.8783,3.60822,3.72207,70.3054,19.8886,18.0449,6.52108,68.5604,31.603,9.27394,33.2737,20.748,23.6587,7.27891,NA,15.2108,28.0086,NA,NA,NA,5.40829,52.1185,52.7346,5.54325,27.7795,21.1876,32.6842,23.2236,14.6793,16.9824,NA,23.1686,NA,7.88219,31.78205,11.4902,NA,83.2171,1.76497,16.6417,2.00133,18.023,2.00924,10.2427,23.925,20.5237,18.4888,61.752,32.6433,26.2785,59.8027,60.109,87.4898,23.6192,82.7245,52.1018,17.2304,27.2096
"546",NA,10.7571,18.3581,NA,NA,NA,NA,NA,NA,NA,16.8409,NA,27.0439,NA,21.0331,25.1829,NA,19.5304,20.9936,21.9186,29.0078,27.5502,3.91124,4.22529,22.6927,26.5434,42.1981,6.68868,45.6468,19.3924,6.28366,26.9141,26.6952,15.7887,7.19925,NA,13.6648,26.5555,NA,NA,NA,3.41596,57.9415,82.8489,2.72375,19.9116,16.871,36.8687,26.8564,6.96194,6.403,NA,15.5351,NA,6.37294,33.0076,9.71441,19.1033,51.5618,62.5015,25.7649,3.71704,19.3528,2.07677,11.176,54.1588,91.9056,16.3879,29.5893,30.8227,27.4445,72.5548,36.3109,98.855,17.4905,84.5759,15.3666,20.8305,30.0425
"547",NA,14.7375,24.0786,NA,NA,NA,NA,NA,NA,NA,16.327,NA,24.0814,NA,24.0086,23.4968,NA,25.9722,25.315,19.967,24.7398,29.513,4.19934,7.12637,49.395,33.2533,65.7938,12.5123,56.3914,32.1877,8.82587,40.7151,24.2494,20.4897,10.8346,NA,18.3356,37.6782,NA,NA,NA,5.74441,61.164,96.5786,24.3697,31.0135,25.4345,48.486,78.3195,14.957,18.0115,NA,37.0809,NA,11.4265,37.5795,11.5499,NA,43.9802,60.0987,20.8894,7.99306,24.3971,2.03442,11.6056,47.2516,81.5758,27.546,60.0011,36.4659,28.7251,73.5272,48.3512,95.1862,26.8498,22.6189,16.3154,24.5091,28.2419
"548",NA,11.2333,15.3591,NA,NA,NA,NA,NA,NA,NA,15.1572,NA,25.2383,NA,21.2333,26.1481,NA,17.8577,25.9745,24.1074,23.7163,30.5508,2.71997,3.32144,50.1168,22.5525,20.8815,5.20689,71.2389,20.3624,7.33917,32.0967,24.865,17.065,1.90484,NA,13.5363,26.8361,NA,NA,NA,3.31625,25.2246,78.5906,5.1886,24.0075,19.9666,51.6989,26.2284,12.4175,14.3698,NA,19.3983,NA,6.8363,35.0833,7.95886,58.8561,56.6858,36.6322,26.2945,1.36811,24.7567,2.08908,10.1891,46.8419,51.6249,21.2312,56.6128,46.8254,29.041,21.7623,51.1948,93.9602,18.9974,54.6918,56.2442,22.9772,27.6558
"549",NA,7.00469,13.8042,NA,NA,NA,NA,NA,NA,NA,15.7331,17.1464,23.2873,NA,20.7974,23.6999,NA,19.3951,23.821,NA,23.8189,26.6228,3.01598,3.61324,29.8955,33.9559,46.0575,10.7994,81.2908,26.1536,8.25006,21.853,18.3576,22.2623,10.0646,NA,12.3461,31.157,NA,NA,NA,4.52469,57.919,91.5243,5.49209,35.4923,27.647,46.4311,48.0346,8.29798,14.7581,NA,20.7206,NA,9.98507,41.22245,10.2188,44.9872,90.2731,26.9192,23.1585,6.6043,27.7395,2.50646,11.6344,70.497,64.4619,17.8139,48.0814,22.8501,25.0162,60.7217,79.7888,44.568,21.0871,37.8856,55.3302,17.325,32.5382
"550",NA,2.65238,19.1147,NA,NA,NA,NA,NA,NA,NA,16.9462,NA,23.8666,NA,24.0547,23.4777,6.35326,25.601,25.8273,NA,34.0225,29.6744,4.56595,6.76516,70.5885,45.9208,56.2219,11.6048,80.5668,31.9212,9.07341,44.7089,31.6618,31.4786,10.9979,NA,14.0512,30.6601,NA,NA,NA,5.86169,28.6494,91.1871,23.8644,37.5259,28.3127,28.3696,70.6129,15.4379,19.2836,NA,25.9017,NA,11.15475,49.61175,12.776,NA,55.9545,42.6813,25.3527,NA,24.5672,1.90261,7.54744,55.6489,23.521,26.2597,63.03,44.1227,29.054,66.9632,78.6387,44.9873,26.9843,84.9084,15.6929,24.9895,30.5817
"551",NA,4.78437,18.2415,NA,NA,NA,NA,NA,NA,NA,17.0559,17.4255,23.1714,NA,23.0472,24.2747,6.40613,20.1509,22.0128,NA,31.5035,26.2777,2.71548,2.85378,31.0067,32.6262,49.0233,6.9387,40.179,33.2146,11.154,18.8315,14.7779,14.1266,4.66074,NA,29.382,26.4333,NA,12.7997,NA,1.91459,22.9422,20.9277,13.066,13.6434,21.4326,53.3184,66.3852,11.8495,14.2626,NA,20.2808,NA,8.185175,42.38695,10.1999,19.5835,82.9315,37.5665,18.2787,2.14292,19.6602,1.7975,10.9078,66.68,51.1906,26.5201,57.1223,29.0608,27.2768,57.113,77.15,43.9631,18.393,80.3632,15.9622,17.8461,28.8884
"552",NA,13.661,15.9949,NA,NA,NA,NA,NA,NA,NA,18.9173,NA,25.0388,NA,23.1734,23.3901,6.53825,17.4854,21.5324,NA,24.8995,30.2863,4.04876,5.23316,23.892,22.0005,40.9556,6.44369,45.8886,44.3886,9.36285,32.7273,22.7106,20.6646,10.9768,NA,40.0584,28.1359,NA,11.9086,NA,3.73238,46.8774,24.5419,8.0555,26.6817,16.5967,45.6523,49.302,11.4401,13.02,NA,22.9541,NA,9.019135,39.86535,11.7466,19.3426,82.1008,21.9312,21.0241,1.55027,18.6287,1.73215,11.5916,47.5747,44.9279,20.912,59.6684,21.6002,25.261,72.8559,71.4659,46.1824,22.5169,81.3556,52.8788,24.0894,35.3007
"553",NA,17.0165,20.5309,NA,NA,NA,NA,NA,NA,NA,13.7988,NA,17.5667,NA,22.3465,20.7025,7.17767,26.5102,23.3863,NA,31.1663,27.702,4.26543,6.32498,67.6738,27.2967,48.8908,11.244,49.2717,31.3361,12.5957,47.872,37.7971,19.6132,11.1386,NA,24.955,37.2371,NA,17.3429,NA,5.75366,71.5673,91.764,25.7782,23.8141,26.5302,29.9059,78.155,14.4339,14.0835,NA,25.9644,NA,8.908585,32.96855,13.5997,NA,82.5538,44.1958,20.2209,4.02108,21.5814,11.3082,12.7175,60.6487,46.9227,16.5705,48.7928,35.3764,23.6206,71.5737,53.3639,44.6783,28.1008,50.0861,45.1323,23.607,32.4616
"554",NA,24.1241,14.7553,NA,NA,19.064,NA,NA,NA,NA,17.4507,4.95284,25.4359,NA,20.1094,23.6921,4.91882,20.3141,22.5912,NA,26.5011,23.5045,3.23177,3.53905,23.8242,36.9222,51.2493,6.54676,37.3827,21.3471,11.169,16.5891,19.5733,16.566,6.79896,NA,41.6565,31.2741,NA,13.6868,NA,5.52148,51.0751,53.8293,11.9763,34.4693,17.923,26.0379,26.347,13.9625,10.7851,NA,23.558,NA,7.25706,42.2759,10.046,18.8593,89.4232,32.2364,21.9458,1.55423,21.5674,25.3995,11.9491,79.5953,55.6017,23.1982,58.829,34.211,46.5264,54.0079,68.9023,45.6342,26.6065,24.0936,58.5758,23.1298,24.2401
"555",NA,2.72495,17.3341,NA,NA,18.9937,NA,NA,NA,NA,17.2959,7.6393,25.1407,NA,25.0706,28.3655,4.86368,19.8844,19.9309,NA,20.6269,27.9313,3.79831,4.08771,22.1345,26.4188,48.913,10.6434,40.7418,24.9914,11.7562,19.0397,21.1239,20.819,9.8278,NA,44.1784,27.8383,NA,12.7885,NA,3.21375,47.0814,90.8164,8.76799,31.7584,25.3813,46.0937,28.6268,13.7904,13.5732,NA,28.8578,NA,4.016285,44.36665,10.7563,20.3617,28.9868,30.0944,17.6486,5.39736,21.9004,30.0965,10.097,75.6127,26.9463,19.7284,61.1825,30.6938,83.3146,25.0546,74.6459,40.3438,28.7679,27.2549,14.2472,20.4208,34.3272
"556",NA,2.14999,20.2913,NA,NA,21.0408,NA,NA,NA,NA,13.8465,13.7465,24.361,NA,23.7539,22.7,4.84521,21.2901,19.4431,NA,25.8512,26.7087,4.50682,6.8182,59.5551,46.0344,18.5602,12.0269,25.9491,33.4885,10.8403,43.29,19.7757,50.4236,11.7883,NA,50.6191,36.4642,NA,13.8664,NA,7.82746,68.1349,87.4016,21.4089,35.4312,28.7457,48.2551,23.3701,31.8006,20.0019,NA,21.9366,NA,7.0948,30.02405,13.0232,NA,18.0918,43.9246,24.7696,4.7976,24.3263,29.7033,11.2841,66.359,55.4138,27.7071,25.5986,45.8225,78.1837,21.1182,48.4407,46.5309,20.9707,82.0821,60.6605,26.7417,32.0218
"557",NA,28.944,15.3551,NA,NA,10.8389,NA,NA,NA,19.8028,17.3362,7.95085,22.6087,NA,26.1407,22.4189,7.04948,18.4004,23.7187,NA,29.1344,20.4426,3.19079,3.92708,41.9166,8.43958,40.9841,5.45037,46.585,19.5897,6.04767,27.8569,26.4164,18.8286,7.05687,NA,21.3977,8.96124,NA,7.18507,NA,4.70941,49.3455,69.0635,2.66551,24.0204,19.6595,47.9384,51.2047,30.0191,15.4947,NA,17.3126,NA,3.8275,25.3407,12.3302,NA,50.882,26.2471,15.3081,2.49125,20.9383,23.3539,10.2495,50.6368,23.5892,48.7611,51.1115,29.7128,77.0596,19.6124,56.1679,96.5969,30.5276,74.8364,52.1176,24.0898,29.4267
"558",NA,26.841,16.4858,NA,NA,16.0997,NA,NA,NA,22.4424,14.536,5.96946,19.8699,NA,18.7967,23.3689,6.65922,20.4898,19.915,NA,NA,29.5362,3.7797,3.45561,35.7801,6.07271,45.9701,8.54312,NA,28.9292,13.9039,27.7999,26.8177,19.7205,8.86583,NA,44.1275,NA,NA,11.21,NA,4.97787,51.1163,73.4159,6.16283,35.2112,NA,35.9729,29.9811,28.5432,16.7308,NA,13.757,NA,4.59777,43.32165,10.7993,NA,30.1089,26.8267,12.3371,4.45807,25.9315,28.0537,10.5231,49.0138,50.6231,52.5957,48.6834,47.9021,26.5501,15.9205,70.8268,64.8679,25.1827,29.8415,64.138,20.5501,30.742
"559",NA,2.9116,24.6212,NA,NA,21.8022,NA,NA,NA,23.5319,13.4772,11.1069,22.828,NA,23.9207,26.3568,5.91493,20.4459,20.8421,NA,25.483,30.0705,4.36209,8.02158,67.7438,18.7404,52.6915,11.779,56.7607,11.2428,14.1388,39.6496,31.4058,24.5982,12.0027,NA,49.3783,33.8291,NA,17.1703,NA,8.26327,66.8099,77.8816,22.8221,39.4871,22.788,46.3845,47.7159,21.6246,19.1482,NA,33.2044,NA,10.81615,51.87035,31.7884,NA,20.689,41.1468,16.0894,1.98179,29.1748,26.3628,10.0098,80.0871,56.6721,39.9156,61.2834,26.0022,22.0935,24.5024,33.0706,47.0936,29.5556,51.9134,58.045,25.3618,68.9949
"560",NA,2.76253,16.2448,NA,NA,18.7957,NA,NA,NA,22.4439,15.7926,NA,26.2062,NA,23.2043,29.9785,6.57994,19.2767,23.1064,NA,27.3347,27.6886,NA,NA,NA,NA,NA,9.11398,NA,15.4872,NA,16.5157,28.5395,NA,5.08641,NA,NA,NA,NA,NA,NA,NA,NA,42.6105,NA,13.3578,21.3181,NA,NA,NA,12.323,NA,NA,NA,6.997815,33.6299,30.8451,NA,NA,NA,NA,2.17786,NA,21.2614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5515,NA,53.4508,58.4119,80.3418
"561",NA,16.5332,13.0344,NA,NA,14.9363,NA,NA,NA,21.4195,18.3103,7.6949,22.8806,NA,21.7307,26.7361,5.95336,20.4988,22.0016,24.3195,28.3224,18.6948,3.89871,4.70503,44.9649,11.3212,46.7692,11.254,57.3537,22.417,11.1154,13.4704,25.0177,21.862,4.22817,NA,26.9019,26.4756,NA,11.9091,NA,6.13301,59.7188,69.645,12.5668,35.2972,30.9933,44.5357,40.6596,29.8965,15.9547,NA,28.5608,NA,7.94246,49.0872,10.6593,NA,94.9431,22.5507,18.6166,2.85969,22.2536,24.2853,9.08007,29.7015,102.864,24.7431,54.3236,21.797,78.0338,21.0504,59.4778,44.1598,27.5333,84.5536,73.7889,47.8069,24.899
