"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"457",NA,2.53073,12.8899,NA,NA,21.9301,NA,NA,NA,2.17643,10.1633,17.8428,NA,14.461,28.6116,3.57057,2.20496,NA,NA,16.5806,NA,NA,1.11423,5.64634,NA,17.2381,34.1907,22.6132,NA,10.1361,17.1933,2.49812,12.2716,17.552,7.18935,3.09205,NA,18.6526,15.8457,18.8505,NA,NA,4.63825,19.9632,19.4387,18.4738,17.6228,6.27225,17.6919,15.2278,18.4607,11.6164,NA,10.5371,NA,10.222065,6.9644,NA,20.2808,11.2287,17.7278,17.273,13.1825,11.433,19.4956,32.3438,5.72381,2.00795,NA,11.3883,12.1515,28.6248,11.2882,17.1645,18.6689,6.20526,4.00413,4.20928,16.6398,32.3634
"458",NA,2.55934,11.4756,NA,NA,NA,NA,NA,NA,2.73353,13.0989,17.4994,NA,13.4718,17.8736,3.15968,3.16068,NA,NA,13.0868,2.73553,NA,NA,6.1081,NA,17.7237,12.9872,22.017,NA,6.90173,18.3257,1.80903,12.0454,11.2099,2.52383,2.11088,NA,9.00886,11.7351,20.331,NA,NA,NA,16.6034,18.4525,12.861,15.7932,5.94895,17.2362,12.9461,16.1513,4.4189,NA,18.0531,NA,3.72226,7.35442,20.5588,12.848,9.34808,16.0652,18.683,8.94046,15.0946,14.9721,16.1396,2.94062,1.16209,NA,9.3308,9.27325,30.3912,16.6664,6.5593,16.7615,3.3996,3.09645,5.26646,15.2448,29.6036
"459",NA,2.12739,11.0179,NA,NA,NA,NA,NA,NA,3.40058,13.3624,16.5325,NA,12.7691,25.5051,2.43027,1.52287,NA,NA,16.6538,1.06988,NA,1.02361,NA,NA,15.1272,13.5845,12.5066,NA,8.78906,17.7517,2.51656,12.2795,11.1517,2.87239,3.15919,NA,8.76326,12.9314,16.1255,NA,NA,NA,17.0481,17.9298,18.2141,33.0849,6.48567,9.20405,9.95345,14.0589,4.07387,NA,12.4207,NA,12.17405,7.48524,25.0097,18.3729,11.6149,18.9835,17.8311,12.1976,9.3506,17.4706,19.0496,5.45726,NA,NA,7.69006,9.64212,30.259,17.6292,11.4003,15.8224,5.37264,3.45726,4.7769,14.0369,17.895
"460",NA,2.74824,14.2812,NA,NA,16.9256,NA,NA,NA,1.92906,15.4816,17.2115,NA,13.8983,28.5943,2.41389,1.45077,NA,NA,19.3252,4.13256,NA,NA,NA,NA,21.937,19.1225,25.3381,NA,9.84274,18.4059,3.93747,12.8301,18.6252,5.89988,3.82685,NA,19.5997,16.1619,19.892,NA,NA,2.91193,19.4161,18.1315,19.2839,NA,7.64529,7.10582,14.2137,19.6372,9.57819,NA,20.3558,NA,5.34436,9.97877,NA,13.376,9.47179,15.7572,16.2331,11.6659,17.8503,17.9056,17.6813,3.26215,NA,NA,11.6204,2.04749,20.777,15.7602,6.65383,16.9803,5.21919,4.37158,6.31192,14.8756,18.7706
"461",NA,2.42677,11.6975,NA,NA,2.72017,1.82709,NA,NA,2.91001,14.8666,17.901,NA,14.5975,25.8137,3.12668,1.73705,NA,NA,1.65367,NA,NA,NA,6.16667,NA,14.2302,30.763,22.0469,NA,8.00136,17.4118,2.45524,2.99209,10.1805,2.54369,4.07035,NA,18.1378,7.00762,18.2773,NA,NA,1.29238,15.4477,16.9966,16.3646,18.1404,4.76372,18.5784,8.27051,16.1342,2.27537,NA,16.6428,NA,4.905245,7.71838,24.6503,16.8876,10.1092,17.7049,29.1788,8.25836,17.2408,17.7244,20.043,5.77291,NA,NA,8.03771,2.37101,14.7888,14.419,15.1033,15.8351,5.10925,3.30023,6.66225,17.0101,31.4932
"462",NA,1.97804,12.6513,NA,NA,2.68104,2.58475,NA,NA,3.60829,11.0979,16.3575,NA,14.969,25.8892,2.09131,1.09101,NA,NA,1.72564,3.64903,NA,1.00725,5.83852,NA,14.4631,31.1083,26.2001,NA,9.00336,9.97186,4.32155,6.67653,13.2555,1.17222,3.76726,NA,14.0849,10.6819,18.1008,NA,NA,NA,17.6314,17.9916,16.5386,18.0499,5.27957,9.04392,12.3173,16.7603,4.10767,NA,15.4326,NA,4.2701,8.29029,25.5872,8.63392,6.64611,15.8867,25.6747,7.92286,14.4232,18.9952,20.7239,5.83431,NA,NA,10.2098,7.74408,19.8325,16.205,2.17463,16.5263,5.19199,3.60159,12.0005,16.4493,27.4376
"463",NA,2.80394,15.0525,NA,NA,25.0565,NA,NA,NA,3.61768,15.6106,17.9248,NA,15.3693,27.9277,1.70519,2.31157,NA,NA,1.1458,4.21083,NA,1.05287,6.16399,NA,22.5999,29.7772,14.0016,NA,10.6755,16.1696,2.93944,3.62679,18.5784,6.96788,3.22412,NA,14.0412,14.9822,20.978,NA,NA,5.61703,19.5839,20.0539,16.6735,19.2276,7.65099,8.39576,16.2818,18.0711,4.0936,NA,19.3429,NA,6.233235,8.68562,NA,18.7721,11.8648,18.8588,33.1298,10.7036,18.235,NA,20.9295,6.3567,NA,NA,10.9741,9.80184,18.4508,17.3079,14.5912,19.7975,11.3058,4.7627,16.6411,12.8936,16.2307
"464",NA,2.65188,8.79788,NA,NA,24.0299,3.33211,NA,NA,3.41216,10.9407,1.50769,NA,13.1976,26.0262,24.5827,1.21239,NA,NA,2.22866,3.01412,NA,1.29138,5.923,NA,10.7045,27.6646,23.2337,NA,7.62965,12.1262,1.70458,4.05257,9.00365,1.90391,3.04741,NA,10.2536,12.6265,18.6162,NA,NA,NA,16.9252,14.943,15.9334,14.3941,3.14386,15.921,10.1329,15.1873,2.92907,NA,14.4166,NA,11.78461,9.18363,24.424,27.8828,7.95736,17.9338,26.1272,9.57821,14.339,NA,15.3032,NA,NA,NA,6.251,5.85738,18.1925,15.5173,1.20818,16.6108,3.68034,3.26295,11.4026,16.4493,16.5805
"465",NA,2.61778,11.1037,NA,NA,11.5767,NA,NA,NA,3.40118,11.9101,1.94521,NA,13.6113,17.538,23.6747,3.50741,NA,NA,2.09197,3.57051,NA,1.53924,6.11311,NA,15.0427,31.0884,24.9811,NA,8.47116,17.3477,2.75077,9.42681,10.2689,1.33794,1.12714,NA,17.8736,11.9966,18.3841,NA,NA,1.15894,17.7528,15.6466,16.866,16.4872,3.66082,16.1727,8.42445,16.6657,8.70879,NA,29.4265,NA,10.79882,8.95032,23.2409,9.55704,4.97319,21.5407,29.4557,9.39939,15.8677,NA,19.9978,NA,NA,NA,8.46158,7.72226,16.9198,17.6213,1.03236,16.6957,3.64407,3.29498,11.583,17.475,14.7857
"466",NA,18.4015,15.7136,NA,NA,26.6651,NA,NA,NA,2.90154,13.3849,3.36071,NA,13.7113,19.1518,19.5094,2.36316,NA,NA,2.09915,4.21115,NA,1.17918,NA,NA,19.847,31.3773,25.9995,NA,11.5527,15.6545,4.55931,11.7328,3.1266,7.15506,2.35176,NA,19.8997,13.3801,20.2565,NA,NA,6.16499,19.0534,19.1033,17.6139,15.5214,7.86399,16.3349,15.7238,19.0879,6.44028,NA,16.7696,NA,9.090625,10.6318,NA,19.2958,10.3323,15.5912,29.8185,13.042,16.8821,NA,15.3485,NA,NA,NA,8.98987,11.5136,12.3894,18.3692,2.13782,17.3637,3.58279,4.98429,16.4497,19.8331,16.8962
"467",NA,18.882,10.0626,NA,NA,22.3786,2.58544,NA,NA,3.03532,10.843,2.31847,NA,11.1553,16.2705,22.5751,3.41806,NA,NA,1.32168,3.48442,NA,2.19344,NA,NA,17.3188,26.783,20.751,NA,NA,13.6855,3.22299,12.7134,8.92981,2.02835,1.60492,NA,18.8205,12.8741,18.2953,NA,NA,2.88306,14.5869,17.5075,14.9665,14.9604,4.54556,15.3349,9.09317,30.2654,3.87602,NA,8.74756,NA,5.37545,10.0494,7.58026,22.0394,9.89261,18.6851,26.7823,11.3534,17.1212,NA,16.3015,NA,NA,NA,7.83004,5.96369,18.9448,16.4792,5.627,15.3986,11.0559,3.99881,9.5272,15.5937,16.8911
"468",NA,19.3829,12.1839,NA,NA,2.45628,1.7714,NA,NA,3.45399,7.57819,1.76138,NA,13.7641,17.591,16.7984,1.01346,NA,NA,1.55334,1.06144,NA,2.37635,NA,NA,9.02357,28.4102,24.8184,NA,NA,15.1615,3.24709,13.2815,14.579,2.28614,4.10994,NA,17.9421,12.7086,20.1323,NA,NA,2.48516,16.1109,17.9533,16.8363,15.4159,2.77607,15.6808,11.511,16.2366,8.89053,NA,18.8271,NA,5.610475,7.20376,7.93064,15.9531,10.4889,18.7188,28.9794,9.44841,13.9546,NA,19.2389,NA,1.21955,NA,5.39384,8.58136,16.68,16.4036,1.3851,17.9065,4.56802,4.26855,9.829,15.7221,19.2027
"469",NA,19.5229,15.6197,NA,NA,2.64576,NA,NA,NA,3.63042,13.4122,1.58004,NA,12.8163,19.1896,18.0533,2.71497,NA,NA,2.42991,4.00066,NA,NA,NA,NA,8.94812,33.8863,24.6054,NA,1.45027,18.139,4.77644,15.1487,17.9009,8.26099,3.5766,NA,12.2999,14.4441,20.1753,NA,NA,2.95289,14.9687,18.1108,18.8329,15.1958,5.47647,7.67332,14.3543,17.4037,11.1502,NA,19.3626,NA,9.01283,8.75993,NA,17.6895,7.62676,16.0991,17.5497,14.7014,16.9609,NA,19.0499,NA,2.22556,NA,10.4465,10.5171,12.0188,17.9154,NA,16.3728,10.5769,5.74016,15.9476,13.8307,15.0309
"470",NA,18.1614,7.65035,NA,NA,22.2812,2.22055,NA,NA,3.75088,20.5232,2.25673,NA,15.7064,23.8944,16.2628,3.35498,NA,NA,NA,3.75627,NA,2.62856,1.30149,NA,10.0902,31.7901,23.3121,NA,8.15202,15.631,2.06439,13.2025,12.486,1.89982,1.86016,NA,17.4121,14.9065,17.5828,NA,NA,2.30609,15.7459,18.1438,17.7063,16.2677,3.87665,8.03298,11.3243,11.5558,4.61722,NA,16.7919,NA,8.12847,9.45306,21.2088,13.7535,7.89694,17.9047,17.0919,12.5721,16.8632,NA,16.5304,5.19928,NA,NA,8.5886,6.46905,17.4118,15.6782,3.35591,17.2958,4.95357,4.1769,9.40704,16.8639,15.6813
"471",NA,17.5943,8.4638,NA,NA,2.57935,2.53537,NA,NA,2.0102,15.3547,3.25818,NA,NA,28.2614,16.6829,2.15498,NA,NA,NA,NA,NA,NA,5.03335,NA,10.0668,13.1964,26.7739,NA,9.39333,15.3559,2.83048,11.6132,11.063,2.02526,3.64331,NA,17.3781,8.64489,20.2858,NA,NA,3.87985,18.2288,17.0942,14.2046,15.5585,2.7858,12.9307,9.98595,13.5853,9.55888,NA,16.1346,NA,5.8177,8.59208,25.8522,8.80826,10.3493,19.0999,17.823,11.0169,14.4843,NA,18.4906,6.30726,NA,NA,NA,8.93768,15.8657,17.8009,7.12464,9.96589,5.35991,3.52345,11.2823,16.1065,18.9458
"472",NA,NA,15.2119,NA,NA,2.67185,2.11557,NA,NA,4.13822,16.7111,1.91856,NA,17.5422,26.8228,18.122,2.00814,NA,NA,NA,5.01462,NA,1.28091,1.31301,NA,8.99988,13.2016,25.3162,NA,10.5682,16.6828,2.90386,14.5406,18.4456,5.83661,3.41951,NA,11.2969,17.3884,20.7745,NA,NA,6.51281,18.1732,34.061,18.1401,16.6022,5.70541,17.3558,15.26,17.8165,6.03444,NA,19.3893,NA,16.65535,7.65681,NA,15.6454,9.73082,18.1032,16.5698,13.6128,17.1085,NA,19.7552,5.66103,2.81631,NA,10.1653,9.77254,19.4039,16.7864,14.2548,18.3472,5.07366,5.01038,16.4474,16.9375,19.8937
"473",NA,12.1473,8.77514,NA,NA,20.278,NA,NA,NA,3.78083,16.1522,2.04756,NA,13.8113,16.9139,16.8149,1.71671,NA,NA,NA,4.26188,NA,1.49477,6.71081,NA,3.43983,16.4365,23.5242,NA,NA,10.099,2.33198,14.7057,11.9488,3.21479,2.25664,NA,11.1514,13.8202,17.5428,NA,NA,1.88663,15.6366,17.2418,17.6791,15.5985,1.45369,17.1216,4.15895,17.2745,4.66226,NA,17.6899,NA,7.27145,6.35815,19.4787,14.0893,8.88718,17.2815,17.6311,9.91802,13.0487,18.1854,18.1106,5.63013,NA,NA,8.31869,6.69304,15.7863,17.163,11.5039,14.0481,7.85106,2.96828,11.0173,14.9237,17.6056
"474",NA,11.5894,9.35141,NA,NA,2.67838,1.71053,NA,NA,3.0291,15.4705,1.53597,NA,12.9446,24.8761,16.97,2.06606,NA,NA,NA,3.33836,NA,2.49813,6.50114,NA,9.90561,15.9297,20.239,NA,NA,17.9296,3.28775,13.8995,9.90765,2.34003,3.52786,NA,17.6299,9.99308,19.2319,NA,NA,1.567,18.0477,17.0275,14.4318,9.78456,1.51135,16.7742,10.3965,14.4442,7.32409,NA,19.5132,NA,7.3297,6.09916,19.9839,9.05108,8.3119,17.762,17.1378,9.50777,10.5544,17.9611,18.3028,6.38194,NA,NA,10.2792,7.19227,NA,16.7953,2.62115,14.0933,4.2928,2.62023,10.4877,13.1747,17.4644
"475",NA,13.3304,15.082,NA,NA,18.8848,2.33614,NA,NA,3.95568,15.2302,3.60971,NA,15.8107,18.8476,18.0039,1.4546,NA,NA,1.95477,4.96852,NA,2.25688,6.516,NA,15.9379,18.5555,22.5872,NA,1.24865,15.2936,5.67075,4.56756,18.1863,4.94345,4.36392,NA,14.9269,15.3859,19.5279,NA,NA,2.7416,19.435,13.4178,19.3768,19.5211,7.98758,17.7686,7.87196,19.2397,13.2163,NA,20.0127,NA,9.32877,6.22153,NA,8.09097,10.0857,18.6001,17.3399,11.0871,18.032,18.0589,18.3727,5.61951,3.06003,NA,12.2037,11.2404,17.2121,16.2224,14.3139,19.3659,4.13692,3.32357,16.3354,15.5985,22.1258
"476",NA,11.8566,12.5444,NA,NA,NA,NA,NA,NA,14.3433,14.6719,15.2994,NA,11.175,1.60912,21.153,NA,NA,NA,NA,2.92386,NA,1.04065,5.65082,NA,15.5771,14.3036,26.2191,NA,NA,17.6971,2.123,13.3557,11.2701,3.66344,4.23899,NA,12.627,11.3728,19.9071,NA,NA,1.63923,12.2848,18.0833,15.0401,16.424,2.35038,16.9457,8.4746,15.8852,1.6949,NA,15.3355,NA,11.60883,8.73385,NA,7.35967,8.43094,17.6433,14.3397,11.6017,14.2072,16.8353,14.8244,5.62194,1.91908,NA,5.58083,5.39873,17.6848,16.2281,9.64362,10.6701,3.63869,2.28784,9.86906,16.0937,13.268
"477",NA,10.509,9.36399,NA,NA,16.7193,2.0832,NA,NA,14.5491,14.7442,16.7142,NA,9.74338,2.87395,19.8127,1.6351,NA,NA,2.08443,NA,NA,1.62028,1.95947,NA,13.3328,26.4083,26.4619,NA,NA,16.0172,4.01303,14.8236,8.96011,2.16339,1.48597,NA,19.567,11.9534,20.4045,NA,NA,2.80949,16.4066,16.6621,11.8351,15.4665,3.86642,18.2652,7.90868,17.2414,10.8539,NA,18.3414,NA,9.67412,8.90327,NA,16.9371,8.64241,20.4167,17.7114,10.5291,15.9588,15.5065,17.5985,5.25863,NA,NA,5.49277,6.23345,14.4204,17.2541,2.05071,16.0616,4.14379,1.68535,11.4435,17.0377,19.9232
"478",NA,12.2823,14.4626,NA,NA,17.243,NA,NA,NA,17.3569,16.0868,17.1988,NA,12.2327,1.56901,23.2618,3.31755,NA,NA,2.04547,1.61787,NA,2.13145,NA,NA,9.27812,20.8601,28.6943,NA,2.17841,16.5828,4.56526,14.0636,17.6685,5.78388,9.39902,NA,19.2238,13.7928,18.638,NA,NA,6.39604,16.8782,17.0363,19.503,17.6367,5.65143,16.7886,8.76214,16.6097,12.6526,NA,18.3043,NA,14.01155,8.54855,NA,17.4995,8.75402,18.1903,16.5141,13.737,15.3728,18.4614,19.3904,6.04084,1.80044,NA,5.49462,10.8223,20.8224,17.2738,11.016,19.1519,5.06774,1.53828,16.655,16.5103,19.4851
"479",NA,10.933,13.4148,NA,NA,NA,NA,NA,NA,17.4932,16.5192,16.5853,NA,11.4564,3.29089,15.3453,NA,NA,NA,2.13929,4.58401,NA,1.24006,5.98813,NA,1.77117,16.7368,24.704,NA,NA,NA,1.13793,NA,14.5469,4.06241,1.30654,NA,12.2112,14.0244,20.1132,NA,NA,2.25845,17.6772,35.1565,16.2717,15.4954,NA,16.8333,NA,14.0903,8.98128,NA,19.3768,NA,5.400905,9.40865,NA,16.4745,8.62595,18.2578,15.5397,10.6036,14.5382,16.7096,17.7994,5.47586,NA,NA,10.5322,8.50247,15.4182,NA,9.01732,16.9224,NA,2.58072,10.9785,17.8351,19.7581
"480",NA,17.0374,12.7718,NA,NA,2.6961,NA,NA,NA,18.0459,13.9674,15.4841,NA,12.9663,2.06494,19.8767,1.01581,NA,NA,2.13908,4.65678,NA,1.00124,6.14609,NA,10.3329,9.32846,25.008,NA,NA,17.4408,3.47842,15.1136,14.1933,NA,2.19762,NA,13.7418,13.9187,20.7605,NA,NA,2.45848,14.9688,30.6371,18.6471,17.433,5.62294,16.8419,8.6546,13.1926,6.97234,NA,17.6073,NA,12.72558,10.5728,23.0239,14.4443,8.05781,17.302,18.5418,9.04048,15.0966,17.9504,16.154,5.15334,NA,NA,9.49861,6.59895,15.2649,15.6601,1.63136,16.1999,4.30473,3.34113,11.6301,16.8855,20.8758
"481",NA,17.4784,14.1051,NA,NA,20.3387,NA,NA,NA,17.1979,17.6599,17.7908,NA,13.1041,2.06335,24.2871,1.61459,NA,NA,NA,4.76306,NA,1.07983,6.15291,NA,15.2073,14.7993,27.0469,NA,1.21244,16.6418,5.40592,16.2902,15.2192,5.21784,3.08709,NA,10.5939,16.1195,20.9208,NA,NA,2.65223,20.1791,31.7004,18.8536,18.3463,7.43327,24.3784,14.3817,16.6455,11.1612,NA,17.038,NA,19.79755,8.6984,NA,18.3847,7.33698,18.9412,17.6296,13.2736,16.4507,19.2686,19.9387,6.34974,1.17286,NA,8.79053,7.82569,20.8228,17.2479,12.8967,18.6193,5.51683,3.73727,14.7924,17.2323,18.8085
"482",NA,18.0434,11.4646,NA,NA,25.2663,NA,NA,NA,18.1392,13.0399,17.3613,NA,12.2673,27.311,20.2399,2.96753,NA,NA,NA,NA,NA,1.44412,NA,NA,9.05019,13.7191,24.9559,NA,9.74628,16.0735,4.22716,13.381,14.2254,3.62849,2.79275,NA,10.2211,13.1307,20.2346,NA,NA,2.31981,17.1497,32.3363,16.3464,15.9829,3.8778,21.7675,9.38823,12.2675,7.24589,NA,18.9006,NA,6.552295,7.46505,25.4399,5.99442,7.59747,17.3339,28.3871,12.0629,15.0927,16.3979,18.492,2.6231,NA,NA,9.57362,9.05551,17.2299,16.5623,6.90883,16.4163,4.83289,2.52378,13.5894,18.6835,17.4984
"483",NA,17.2893,11.8855,NA,NA,26.3672,NA,NA,NA,14.3721,8.31099,15.4684,NA,12.6934,26.7679,15.7682,1.1769,NA,NA,3.15636,4.85667,NA,NA,NA,NA,14.7968,12.8878,23.372,NA,NA,14.0714,3.41251,10.3257,10.6055,3.68085,4.98533,NA,17.8831,12.1757,19.2357,NA,NA,2.80364,13.9726,32.3321,16.0358,16.5368,2.89435,26.2038,6.95059,17.2334,5.98614,NA,20.2796,NA,9.66286,1.45754,23.9767,7.94254,8.12183,19.0144,16.0105,5.58226,16.9768,18.1074,16.8431,5.94425,NA,NA,9.70848,6.5795,14.527,17.2181,NA,15.2029,5.4177,2.33909,13.4584,17.4425,19.2421
"484",NA,16.3422,5.01383,NA,NA,20.3291,2.42225,NA,NA,16.2345,9.64478,18.1308,NA,17.0401,19.1268,18.0749,2.17729,NA,NA,6.93611,1.78837,NA,1.25427,NA,NA,15.7912,17.0762,25.765,NA,1.10259,16.109,5.61367,15.3283,19.1298,6.39121,4.59667,NA,6.84632,14.7102,20.9001,NA,NA,3.5218,19.4309,34.0293,19.3938,14.8041,9.49868,16.6501,16.5134,19.4197,11.591,NA,16.799,NA,9.390615,6.61692,NA,8.39927,7.29206,16.8022,19.3933,6.50175,18.3066,16.072,19.7852,6.08211,1.15878,NA,8.10678,9.22589,14.3334,15.6056,10.035,19.8441,11.578,3.2677,14.4295,23.0675,18.9385
"485",NA,18.8567,9.01704,NA,NA,20.9948,2.6784,NA,NA,14.8644,11.8214,15.4566,NA,10.6938,22.8775,15.5792,1.83894,NA,NA,5.97622,3.72171,NA,1.08652,5.75587,NA,4.32362,14.978,27.9974,1.90993,NA,11.3033,2.8644,15.0433,12.4114,3.62583,4.07298,NA,14.1446,11.8459,19.6661,NA,NA,2.39328,15.1242,15.1064,14.4538,13.082,3.59227,9.93429,9.99666,11.4707,8.08823,NA,17.619,NA,5.772305,7.25877,5.35837,16.4502,9.49898,17.1118,14.1191,9.1843,14.6161,16.9314,16.9492,5.95369,1.01565,NA,11.7415,4.08812,19.2449,16.6225,9.0792,16.1478,3.9652,3.26164,10.8438,16.4247,26.3466
"486",NA,14.6915,10.2017,NA,NA,21.7304,1.89864,NA,NA,15.2302,12.9659,11.0174,NA,12.276,25.5237,19.0719,2.27487,NA,NA,5.64254,3.14519,NA,2.07371,4.57059,NA,2.52803,14.6155,27.534,2.50409,1.21435,10.0498,1.79461,14.057,11.3909,3.85031,4.36735,NA,18.1351,11.8123,20.7405,NA,NA,3.90246,17.3367,18.1179,17.1744,18.3195,2.17875,20.6359,11.0733,15.361,5.41075,NA,18.0242,NA,15.3723,6.34616,6.62856,17.3083,8.6104,20.5287,17.5758,10.351,17.3581,16.1791,17.0788,6.13691,1.24455,NA,10.7556,7.27928,17.3012,17.4677,10.4432,15.3043,3.95862,2.90677,12.8533,14.268,16.9483
"487",NA,17.8064,NA,NA,NA,24.9188,2.91719,NA,NA,17.2163,14.3126,16.0278,NA,12.8667,27.5273,14.9571,NA,NA,NA,7.51468,3.18948,NA,2.03894,9.94937,NA,13.1358,15.2887,22.2584,3.26469,3.78582,16.1039,4.51323,4.94455,16.7003,6.55958,5.34601,NA,18.2273,16.1293,16.2051,NA,NA,5.26365,19.4126,19.21,17.0358,18.0545,6.04172,26.4708,17.2036,17.9661,11.9364,NA,19.5857,NA,18.8025,8.09042,NA,19.1059,8.71276,18.3383,19.6512,13.3734,5.16743,13.5994,20.0492,5.47962,1.10953,NA,12.3963,10.6506,19.6587,17.2325,12.8645,18.1187,5.34661,4.30658,15.2665,17.1567,14.0689
"488",NA,17.9134,3.75818,NA,NA,23.2071,2.82967,NA,NA,15.95,12.2215,15.8065,NA,13.7074,25.926,17.649,3.0126,NA,NA,8.69633,NA,NA,1.34554,5.98072,NA,3.49402,12.6323,22.4727,1.421,NA,5.11822,2.82848,4.60729,11.4554,3.89579,5.08415,NA,18.1117,12.6018,7.69354,NA,NA,2.46704,16.6073,18.188,16.1372,16.3888,1.18329,20.5697,9.04001,13.7072,7.62269,NA,14.9944,NA,8.190295,5.77861,6.72575,17.0595,6.30308,19.4164,16.4754,9.38554,14.8863,16.8889,15.016,2.56059,NA,NA,18.6508,5.8534,17.5085,17.687,NA,9.07263,3.97871,3.22376,9.84116,13.0772,17.3442
"489",NA,15.8387,9.47426,NA,NA,22.3163,1.64704,NA,NA,17.8149,10.8842,14.7249,NA,14.3831,24.1304,16.9305,3.04428,NA,NA,7.96398,3.00734,NA,NA,4.60958,NA,3.40885,14.7679,14.059,1.40669,NA,13.1957,2.04152,2.61783,9.41572,4.16513,3.32759,NA,11.7783,13.955,22.2806,NA,NA,2.47326,17.9596,17.8773,9.68662,17.0607,3.52502,20.7326,11.0157,14.5231,10.7163,NA,17.5068,NA,15.2457,7.26105,7.03023,17.0642,7.71658,18.4699,30.4053,11.8331,12.4256,17.2636,18.2892,5.79746,1.15282,NA,10.6109,7.22745,17.6906,9.33031,8.66824,18.1457,4.45143,3.81518,11.3453,13.5606,18.7947
"490",NA,18.1377,12.9392,NA,NA,25.9999,3.00089,NA,NA,3.22306,9.96727,17.3218,NA,12.3861,17.7982,19.2028,2.80951,NA,NA,9.80197,4.5004,NA,1.67186,7.51839,NA,11.4266,15.9005,21.7513,NA,1.12831,13.1518,4.98766,5.77761,NA,5.83609,5.39022,NA,19.1388,15.9165,25.0225,NA,NA,2.89437,19.7233,19.0381,15.5513,17.5579,8.7518,24.7197,13.7022,17.9697,15.7165,NA,16.4282,NA,16.0927,7.83002,NA,18.3974,8.10673,21.94,27.77,10.1529,10.1753,15.4131,19.4777,3.05199,NA,NA,12.5593,9.68163,19.1833,10.6423,1.06101,18.4677,3.01662,3.93382,15.5467,16.8628,17.3507
"491",NA,15.0568,8.49688,NA,NA,18.3741,3.09589,NA,NA,1.43946,12.4267,16.6222,NA,11.5218,15.3426,16.0235,1.64015,NA,NA,9.94411,NA,NA,1.57137,5.86598,NA,14.2943,12.957,17.3629,1.28389,NA,14.9805,3.20161,12.4733,8.72452,1.89925,2.69963,NA,17.3152,14.2544,18.994,NA,NA,2.37071,16.5445,17.2199,15.6881,17.5879,1.04959,13.4005,9.10374,13.6593,7.72615,NA,17.7225,NA,16.4393,8.03532,18.9219,17.5047,12.3331,19.8376,14.8619,9.65583,15.5799,14.9972,14.9985,3.09361,NA,NA,12.058,4.5675,18.5382,17.5827,1.39523,15.7239,4.55502,2.81282,5.75069,14.118,15.3921
"492",NA,16.4834,8.55098,NA,NA,22.7738,NA,NA,NA,1.79602,9.51457,13.7058,NA,11.861,14.0608,15.6433,3.35347,NA,NA,10.4709,NA,NA,1.35966,6.6438,NA,14.7094,14.455,19.7287,1.96673,NA,17.1456,2.64615,14.0718,11.2574,1.58988,2.61405,NA,15.7634,12.0557,19.1019,NA,NA,2.58635,16.3491,15.6682,10.3274,16.3837,1.23485,17.4845,8.33054,15.7306,6.50265,NA,18.1076,NA,8.688245,8.56976,NA,14.6406,8.86273,19.822,15.7061,10.856,10.4303,15.3669,18.8198,4.91963,NA,NA,10.2456,4.65166,16.4613,16.2751,8.98383,14.8385,4.11551,3.65709,10.1312,17.2546,14.6199
"493",NA,20.6556,11.8321,NA,NA,19.5229,NA,NA,NA,1.7368,10.3987,16.4428,NA,11.2843,19.2488,17.372,2.52526,NA,NA,10.1995,NA,NA,1.95749,8.55899,NA,17.6563,15.5997,22.8986,2.87297,1.42524,18.2638,4.48014,11.6887,18.3828,8.57797,4.39667,NA,15.4946,14.2078,18.8586,NA,NA,5.20118,17.361,20.1206,19.3893,18.8237,13.2275,18.9106,15.1412,16.751,10.2334,NA,19.7813,NA,3.83174,7.56305,NA,18.0136,10.848,18.7623,15.8655,9.08976,17.5942,17.775,19.754,2.5812,1.85999,NA,12.4048,8.88169,16.9974,16.3689,14.581,17.5121,3.46595,2.71234,13.8246,16.0107,17.2749
"494",NA,17.3672,8.10242,NA,NA,21.6441,NA,NA,NA,2.15813,NA,15.3694,NA,10.1648,27.9028,16.75,2.84648,NA,NA,5.36383,NA,NA,1.6463,6.75629,NA,1.9197,10.9086,19.8574,1.94618,NA,16.542,2.29331,13.5619,13.1598,4.00374,3.72721,NA,10.3971,10.4359,16.4511,NA,NA,1.50427,16.0835,15.6436,6.18724,15.7486,NA,18.3309,5.95467,10.2146,7.27197,NA,16.934,NA,10.03024,6.33098,11.6872,14.8179,10.9056,15.162,13.985,3.98293,13.023,15.9193,16.9104,5.97566,NA,NA,8.50188,6.14531,18.0806,14.0148,11.5269,13.1287,11.3694,4.35064,10.3597,15.5139,20.7812
